"operation_id,client_id,transaction_type,amount,currency,operation_date,operation_time,description,balance_after_transaction,channel"
"071004349,511507,deposit,3109.97,JPY,7/8/2024,4:35 AM,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non,877742.51,online"
"071925130,793186,deposit,8768.62,PLN,2/28/2025,12:36 PM,platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi,522564.96,ATM"
"114025599,383954,deposit,2766.69,IRR,11/4/2025,2:11 PM,praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus,862904.46,branch"
"322282292,60241,withdrawal,5304.87,SEK,12/28/2024,12:46 PM,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor,505556.14,ATM"
"113105452,579718,transfer,1456.43,PLN,7/25/2024,10:53 PM,molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam,324207.82,branch"
"322273272,524489,deposit,4230.46,SEK,3/6/2025,4:14 AM,id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris,788981.61,ATM"
"075912628,850004,deposit,502.71,PHP,10/28/2025,7:33 PM,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus,264447.79,online"
"071925062,381844,deposit,7675.65,DOP,6/30/2025,5:39 AM,quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem,894121.48,branch"
"114901147,648259,transfer,7236.38,PHP,5/29/2024,9:42 AM,justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,533982.18,online"
"031302638,485685,transfer,4177.14,EUR,5/17/2024,7:20 PM,vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis,601236.23,ATM"
"084307790,242164,withdrawal,733.78,PHP,2/19/2024,12:14 AM,dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus,581873.16,ATM"
"111320899,7355,transfer,9754.58,IDR,7/17/2024,4:17 PM,at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus,243997.52,ATM"
"122106154,726289,withdrawal,6453.8,MXN,10/18/2025,7:42 PM,in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit,503807.8,online"
"226078049,252490,deposit,9968.46,RUB,9/6/2024,10:19 AM,duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac,861677.43,online"
"102000937,858368,payment,5592.05,JMD,10/5/2025,10:39 AM,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas,239615.72,ATM"
"071111339,653227,transfer,6111.97,EUR,10/22/2025,12:16 AM,nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus,443060.02,branch"
"325070951,829566,payment,8876.78,CNY,6/9/2024,1:27 PM,erat quisque erat eros viverra eget congue eget semper rutrum,300025.24,ATM"
"103000648,619438,withdrawal,8384.92,IDR,3/1/2025,2:01 AM,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at,707090.92,branch"
"102101616,363179,payment,8553.04,PLN,4/20/2025,3:48 PM,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius,617241.97,online"
"083905892,457958,payment,1414.97,BRL,3/15/2024,5:20 PM,non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed,85649.45,branch"
"101114659,502305,deposit,1048.19,CNY,2/10/2025,8:21 AM,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,691871.99,branch"
"101200958,838288,transfer,5500.48,RUB,5/1/2025,7:49 PM,quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi,907780.01,branch"
"072408504,807035,deposit,917.35,IDR,4/7/2024,11:43 PM,nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum,541181.22,ATM"
"242071758,798347,withdrawal,2427.79,EUR,3/10/2024,3:52 AM,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,37325.4,ATM"
"114012641,333072,payment,4494.14,RUB,7/29/2025,6:30 AM,molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in,502052.59,ATM"
"021909300,353084,payment,2155.98,USD,9/9/2024,8:17 PM,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac,358191.75,branch"
"071908021,896670,deposit,3926.46,RUB,4/27/2024,5:27 AM,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut,549901.0,branch"
"075911603,942783,transfer,7521.53,PLN,9/2/2024,8:18 AM,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat,461765.51,ATM"
"091800293,671770,transfer,8701.31,AFN,7/8/2024,10:40 PM,quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique,444483.29,ATM"
"111307317,977542,payment,1622.51,THB,12/19/2025,6:19 PM,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec,231019.52,ATM"
"123206817,706315,deposit,5276.2,THB,12/3/2025,3:49 AM,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum,631280.95,ATM"
"067014123,446790,payment,8128.77,EUR,2/21/2024,5:34 PM,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin,974556.28,ATM"
"011100892,995545,withdrawal,697.57,IDR,2/26/2024,8:14 AM,at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum,94374.64,branch"
"083986662,311871,deposit,4601.5,CNY,9/3/2025,7:38 PM,dui maecenas tristique est et tempus semper est quam pharetra magna,755915.35,ATM"
"064200914,475717,withdrawal,4238.49,IDR,11/20/2024,11:03 AM,maecenas leo odio condimentum id luctus nec molestie sed justo,937700.87,online"
"011401533,40504,deposit,9072.63,AZN,3/28/2024,10:14 AM,arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea,646125.71,online"
"125008547,58420,transfer,3618.56,LAK,8/1/2024,9:33 PM,sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea,678859.38,online"
"263190634,225138,payment,3105.2,PHP,11/8/2025,10:39 PM,elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel,394166.87,online"
"073920874,669735,withdrawal,6278.35,PLN,11/26/2025,5:45 PM,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris,973993.82,ATM"
"062205908,696219,deposit,3816.39,PHP,11/21/2025,8:16 PM,volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo,153173.53,branch"
"011100012,481771,withdrawal,9380.29,PLN,7/7/2024,3:49 PM,metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci,615726.6,online"
"081017711,570898,transfer,5221.42,EUR,6/4/2024,3:49 PM,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit,675499.89,branch"
"084204628,585821,payment,4354.35,EUR,8/22/2025,12:57 PM,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula,73278.37,branch"
"111901056,436501,withdrawal,565.37,YER,7/20/2024,3:13 PM,est et tempus semper est quam pharetra magna ac consequat metus,232110.38,ATM"
"307074098,557079,deposit,3967.12,RUB,4/24/2025,4:03 PM,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus,32450.08,branch"
"042107068,587560,withdrawal,7183.55,AMD,12/7/2025,11:00 PM,cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,730713.92,ATM"
"121142850,86089,payment,6017.11,NGN,10/14/2025,2:27 AM,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum,432599.66,online"
"053203210,149971,payment,6798.17,NZD,12/18/2025,8:16 AM,cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit,856337.79,ATM"
"075908218,561949,transfer,1640.02,BRL,11/26/2025,5:52 AM,semper sapien a libero nam dui proin leo odio porttitor id consequat,324758.87,ATM"
"063116203,368662,deposit,3200.36,PLN,4/2/2025,4:44 PM,sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,493065.77,online"
"243470196,853340,deposit,351.43,XCD,1/9/2025,5:35 PM,ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis,733560.44,ATM"
"081509449,679169,payment,4223.54,JPY,4/26/2024,6:10 PM,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque,781669.76,ATM"
"053207931,24886,payment,4318.61,NGN,6/27/2025,9:42 AM,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque,222184.47,branch"
"114924739,126016,deposit,4652.5,BRL,7/29/2025,3:15 AM,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi,859145.41,ATM"
"292970854,709241,payment,1348.88,CNY,2/14/2025,10:27 AM,ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices,40822.16,online"
"081510739,533551,withdrawal,930.57,CNY,4/19/2024,3:31 AM,viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper,460966.81,branch"
"063109621,62656,deposit,346.24,MXN,9/10/2024,10:28 PM,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum,888985.73,branch"
"031316271,539193,transfer,3393.07,ARS,6/22/2024,10:51 AM,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt,934594.55,online"
"271173452,233761,transfer,3442.91,VEF,4/14/2025,4:52 PM,congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus,824597.22,online"
"103104544,97825,withdrawal,1658.9,PHP,3/23/2025,11:10 AM,dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,20398.26,branch"
"066007681,130948,withdrawal,9132.89,CNY,8/1/2024,8:45 PM,lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis,247578.7,online"
"111302587,943465,deposit,9780.04,PHP,2/21/2024,12:19 PM,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et,678135.29,ATM"
"053112055,356085,payment,9058.85,CNY,5/27/2025,2:06 AM,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin,402938.33,ATM"
"242170031,620413,payment,6960.1,PHP,11/15/2025,10:15 PM,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti,17661.1,branch"
"022300160,592415,payment,6410.33,ARS,8/29/2025,5:36 PM,sit amet nulla quisque arcu libero rutrum ac lobortis vel,466370.01,online"
"091403548,968115,deposit,7164.56,KES,5/17/2025,2:56 PM,pellentesque at nulla suspendisse potenti cras in purus eu magna,440355.68,online"
"113110780,970167,deposit,3873.45,NOK,10/6/2025,7:44 AM,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla,159837.94,branch"
"101001018,230965,withdrawal,6925.73,HRK,2/17/2025,9:24 PM,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id,480359.4,online"
"071104430,438437,deposit,9234.22,COP,1/31/2025,4:10 PM,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in,492320.0,online"
"026011507,515966,payment,3001.82,CUP,11/22/2025,5:19 AM,vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus,489887.15,branch"
"051006778,400179,transfer,9533.18,IDR,11/4/2025,2:46 PM,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis,513036.48,ATM"
"064102740,515880,withdrawal,8721.79,UAH,9/26/2025,3:35 AM,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer,370614.47,online"
"071121963,617125,deposit,2111.76,EUR,9/2/2025,11:35 PM,in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo,555871.14,ATM"
"102189285,794244,withdrawal,3157.93,HRK,4/16/2024,11:13 AM,duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi,985766.69,branch"
"053204280,727185,transfer,8689.32,MKD,10/7/2024,4:12 PM,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse,985213.53,online"
"102302680,353722,payment,3296.94,ZMW,4/20/2024,3:00 PM,vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere,449854.16,ATM"
"282970110,568887,payment,7240.04,IDR,12/22/2025,11:44 PM,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in,146363.91,ATM"
"123103729,284160,deposit,9036.69,MUR,9/28/2024,7:47 PM,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id,81530.97,branch"
"082901473,335320,withdrawal,299.92,CZK,2/24/2024,6:37 PM,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis,400384.18,branch"
"221270758,860694,deposit,7913.58,EUR,2/8/2025,8:06 PM,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula,110671.28,ATM"
"101111490,829323,withdrawal,6545.07,PLN,7/25/2025,5:38 AM,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie,752652.08,online"
"071001737,260144,transfer,9299.59,JPY,11/18/2024,2:01 AM,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere,920646.39,branch"
"091213039,510038,withdrawal,3156.55,BRL,12/25/2024,6:21 PM,enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id,428097.82,branch"
"075906702,202948,payment,3072.77,EUR,2/7/2024,7:18 PM,convallis nulla neque libero convallis eget eleifend luctus ultricies eu,387013.16,online"
"107006088,905795,deposit,1878.25,CNY,11/1/2024,4:54 PM,orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet,757917.22,ATM"
"031101017,620427,deposit,3829.12,EUR,12/18/2024,4:35 AM,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed,616794.45,branch"
"062205665,29102,payment,549.62,XAF,12/26/2025,7:09 AM,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,814044.82,online"
"113105368,785493,deposit,3776.58,EUR,10/25/2025,3:26 AM,mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,584922.88,branch"
"102106569,680188,transfer,4524.4,CZK,3/1/2025,4:10 AM,volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc,631755.53,online"
"084004284,404862,payment,3791.11,CNY,11/19/2025,5:56 PM,cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit,851305.63,online"
"101114442,694420,deposit,7644.09,PLN,5/24/2025,10:29 PM,ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat,956838.21,branch"
"104102574,993458,deposit,3034.82,IDR,10/26/2025,9:25 AM,eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat,442251.86,ATM"
"075012531,482386,payment,1856.72,IDR,5/11/2024,1:07 PM,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut,976342.26,online"
"053112152,539731,deposit,7369.14,UAH,3/17/2024,7:09 PM,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis,944130.16,ATM"
"322280540,924688,withdrawal,5323.5,CNY,1/24/2025,9:45 AM,dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est,470860.25,branch"
"051904676,967109,transfer,6121.01,MGA,6/30/2025,6:05 AM,vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet,614526.63,branch"
"114911645,917216,deposit,341.59,EUR,11/8/2025,7:57 AM,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget,74561.41,ATM"
"051900366,504659,withdrawal,6333.44,ARS,1/30/2025,2:37 PM,luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum,678189.11,ATM"
"041202511,205164,transfer,7461.53,CNY,3/23/2025,9:23 AM,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet,532162.08,branch"
"114922980,336956,payment,5036.51,AOA,4/30/2025,1:22 PM,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin,474934.04,branch"
"091300023,463596,transfer,9526.15,RUB,10/21/2024,10:11 PM,vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus,469035.61,online"
"084205559,118143,deposit,1394.51,CNY,2/7/2025,7:31 AM,convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis,92796.14,ATM"
"321170444,811848,transfer,6278.89,SEK,4/4/2025,12:09 AM,varius ut blandit non interdum in ante vestibulum ante ipsum primis in,413379.42,ATM"
"064201243,355603,deposit,1451.79,PHP,7/30/2025,5:48 PM,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi,69265.51,branch"
"103101576,118514,transfer,7352.48,EUR,7/22/2025,8:27 PM,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat,636731.48,branch"
"031000503,985587,withdrawal,6576.47,AED,5/1/2024,9:34 PM,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor,69807.77,ATM"
"072412972,971593,transfer,3746.97,THB,8/2/2024,4:45 AM,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie,833976.61,branch"
"041211298,884874,deposit,8969.93,IRR,12/1/2024,6:36 PM,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non,76079.87,ATM"
"054001550,159066,deposit,1536.91,EUR,5/13/2024,10:45 PM,pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc,300452.26,branch"
"104908257,599763,withdrawal,6442.62,CNY,5/10/2024,12:33 AM,pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et,276855.32,online"
"081000210,777694,payment,9670.12,IDR,5/21/2024,1:46 AM,posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna,50523.58,ATM"
"081004601,984714,deposit,7455.04,EUR,4/20/2024,9:21 PM,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,841983.08,branch"
"122217056,354254,payment,4693.38,PHP,8/21/2024,7:45 AM,diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum,501566.64,branch"
"072401831,825012,payment,8420.19,UAH,2/23/2025,12:57 AM,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum,583897.96,branch"
"102300242,993363,transfer,9240.61,COP,11/26/2024,10:56 PM,eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,342807.16,branch"
"011101752,909677,deposit,5883.43,RUB,12/28/2024,11:54 AM,lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus,44815.02,online"
"091407942,112310,withdrawal,2294.97,XAF,3/30/2024,12:34 AM,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis,175046.31,branch"
"091804147,43773,withdrawal,5031.74,HUF,5/14/2024,6:50 PM,platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum,818614.16,ATM"
"092901434,16038,payment,7599.77,BRL,1/19/2024,8:28 AM,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer,707079.81,online"
"314973593,350905,transfer,6703.69,CNY,5/26/2025,1:28 AM,ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque,235405.0,branch"
"062205034,202845,payment,7174.27,CNY,10/9/2025,10:22 AM,porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce,260705.85,online"
"021000021,267607,withdrawal,7739.78,SEK,1/31/2025,12:23 AM,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,75731.65,online"
"111924473,243638,payment,7799.09,CNY,3/30/2025,6:18 AM,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,910306.4,branch"
"107001805,789643,deposit,3406.18,IRR,2/17/2024,2:08 PM,id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis,170777.73,online"
"053000219,527038,transfer,8687.76,MNT,7/3/2024,6:26 AM,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi,20403.65,online"
"041205521,301971,transfer,3223.01,RUB,4/25/2025,6:40 AM,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula,715432.94,branch"
"101101141,107092,deposit,7864.57,CNY,2/5/2025,5:05 AM,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget,564052.3,branch"
"061204654,385781,transfer,2150.6,XOF,3/27/2024,1:33 AM,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula,71333.51,online"
"062204132,171419,transfer,6389.82,PGK,7/3/2025,4:34 PM,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,193077.25,branch"
"062202163,630238,deposit,8821.84,EUR,10/14/2024,2:38 PM,augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum,159779.94,ATM"
"104900323,657119,payment,5292.22,BRL,5/8/2024,7:18 PM,metus sapien ut nunc vestibulum ante ipsum primis in faucibus,761489.7,ATM"
"102102013,829270,payment,6034.35,RUB,4/10/2025,5:03 AM,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam,988344.15,ATM"
"101901820,112711,payment,2853.6,USD,4/26/2024,4:58 PM,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac,966088.13,online"
"052100893,904497,payment,6717.32,USD,2/9/2024,6:28 PM,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in,695223.13,online"
"211179982,365237,transfer,7922.65,IRR,9/11/2025,3:31 AM,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,814126.1,online"
"044103523,29145,withdrawal,492.06,ALL,8/2/2025,7:10 PM,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,828377.16,online"
"091903844,448350,payment,7092.53,PHP,10/9/2024,7:03 AM,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non,54661.41,branch"
"252070435,254723,transfer,4574.89,BRL,3/15/2025,3:03 AM,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus,773645.87,ATM"
"113015267,230017,transfer,2354.82,RSD,4/15/2024,6:45 AM,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus,472249.75,online"
"084000084,552789,payment,9132.33,CNY,5/1/2025,2:38 AM,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique,191405.41,online"
"071900595,493009,withdrawal,7362.05,CNY,5/26/2025,8:08 AM,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus,105691.0,ATM"
"042100272,61261,transfer,3925.62,EUR,11/6/2024,5:39 PM,dolor vel est donec odio justo sollicitudin ut suscipit a,798187.87,online"
"062004099,284279,transfer,8695.2,RUB,2/13/2025,11:05 PM,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis,286798.74,ATM"
"011900445,597294,deposit,9862.3,IDR,1/16/2024,11:30 AM,consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla,432429.55,branch"
"064208194,506281,payment,5784.43,CNY,11/18/2024,6:18 AM,semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam,697996.28,branch"
"267091263,507868,deposit,5952.86,CNY,12/9/2024,5:48 PM,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem,968632.86,branch"
"091901192,5852,payment,6808.82,BRL,12/7/2024,1:46 AM,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium,647920.72,branch"
"114994109,303678,deposit,1544.25,NOK,3/26/2024,11:30 PM,in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis,440625.68,branch"
"122105728,528261,withdrawal,1283.7,RUB,7/23/2024,6:40 PM,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec,171819.13,branch"
"125108599,417484,transfer,2581.95,NOK,9/2/2025,9:52 PM,consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at,533894.44,online"
"111910607,337966,deposit,1542.68,MKD,8/10/2024,9:11 AM,donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi,725273.04,ATM"
"274970199,808039,transfer,6256.87,EUR,7/23/2024,11:05 PM,ligula sit amet eleifend pede libero quis orci nullam molestie nibh in,208941.17,online"
"111917590,131424,transfer,46.89,SEK,6/19/2024,8:20 AM,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac,58002.53,branch"
"101201892,603558,payment,7744.62,IDR,4/1/2025,10:14 AM,massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit,617169.15,branch"
"271974062,629063,payment,7807.69,SEK,6/22/2024,2:10 AM,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat,233541.58,branch"
"063106006,200394,transfer,6622.39,PKR,4/13/2025,2:50 AM,cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod,909489.03,branch"
"101110080,811027,deposit,1892.42,AUD,11/27/2025,4:05 AM,id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis,465449.1,online"
"111912252,396677,withdrawal,9879.19,CZK,11/17/2024,6:48 PM,felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae,219816.28,branch"
"074905380,651721,transfer,2197.19,EUR,1/15/2024,5:14 AM,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus,148407.99,branch"
"125108463,107428,transfer,395.19,RUB,1/25/2025,3:43 AM,tellus nisi eu orci mauris lacinia sapien quis libero nullam sit,151327.36,ATM"
